1108 Francis S;;1636 18th Ave;;7;;2.5;;-105.1018625,-105.1018628,-105.1024506,-105.1023072,-105.1167759,-105.1167,-105.1182469;;40.1672069,40.1673955,40.167404,40.1885625,40.1885413,40.1912645,40.191278
1108 Francis S;;2051 Sumac Str;;9;;3.4;;-105.1018625,-105.1018628,-105.1024506,-105.1023072,-105.1256233,-105.1256918,-105.1257484,-105.1253444,-105.1247282;;40.1672069,40.1673955,40.167404,40.1885625,40.1885631,40.1910592,40.1960931,40.1960907,40.1955509
1108 Francis S;;10431 Durango Pl;;13;;7.1;;-105.1018625,-105.1018628,-105.0998703,-105.09986,-105.0664153,-104.9890146,-104.9896614,-104.9891684,-104.9859618,-104.9858304,-104.986691;;40.1672069,40.1673955,40.1673724,40.16399500000001,40.15892669999999,40.1606519,40.15584,40.1558162,40.15382899999999,40.1543514,40.15435410000001
1108 Francis S;;1715 Iron Horse Dr;;7;;2.6;;-105.1018625,-105.1018628,-105.0998703,-105.09986,-105.0664153,-105.0602284,-105.0602167,-105.0602492;;40.1672069,40.1673955,40.1673724,40.16399500000001,40.15892669999999,40.16011750000001,40.1591556,40.159156
1108 Francis S;;1551 S Sunset St;;8;;2.7;;-105.1018625,-105.1018628,-105.1024506,-105.1025384,-105.1211966,-105.121672,-105.1219526,-105.1219655;;40.1672069,40.1673955,40.167404,40.1529704,40.1489413,40.1412258,40.1412277,40.1406185
1108 Francis S;;389 Disc Dr;;13;;4.9;;-105.1018625,-105.1018628,-105.1024506,-105.1025384,-105.1180436,-105.1262094,-105.1711842,-105.1711735,-105.1730059;;40.1672069,40.1673955,40.167404,40.1529704,40.1518127,40.1523871,40.1524307,40.1539413,40.1538075
1108 Francis S;;1500 Kansas Ave;;7;;2.3;;-105.1018625,-105.1018628,-105.1024506,-105.1025384,-105.115561,-105.1155817,-105.1188415,-105.1188243,-105.1186692;;40.1672069,40.1673955,40.167404,40.1529704,40.1523369,40.1473179,40.1473467,40.1479995,40.1479957
1108 Francis S;;1079 S Hover;;9;;3.4;;-105.1018625,-105.1018628,-105.1024506,-105.1025384,-105.1300066,-105.1307308,-105.1343295,-105.1331891,-105.1328889,-105.1329147;;40.1672069,40.1673955,40.167404,40.1529704,40.1424858,40.14403009999999,40.1440837,40.147312,40.1472929,40.147592
1108 Francis S;;1820 Industrial Cir;;7;;2.4;;-105.1018625,-105.1018628,-105.1024506,-105.1025384,-105.1225664,-105.1237115,-105.1237223,-105.1239819;;40.1672069,40.1673955,40.167404,40.1529704,40.1475349,40.1479909,40.1482157,40.1482185
1108 Francis S;;1900 Pike Rd;;8;;3.0;;-105.1018625,-105.1018628,-105.1024506,-105.1025384,-105.1211966,-105.1214777,-105.1236677,-105.1236677;;40.1672069,40.1673955,40.167404,40.1529704,40.1489413,40.1398301,40.1399257,40.1391964
2919 17th Ave;;630 S Peck Dr;;7;;3.8;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.1545227,-105.1615519,-105.1615571,-105.1609551,-105.1609544,-105.1607101;;40.1883725,40.1883725,40.1886033,40.1886665,40.15253670000001,40.1525036,40.1513692,40.1513736,40.1509372,40.1509225
2919 17th Ave;;6604 Mccall Dr;;8;;4.1;;-105.1414988,-105.1411279,-105.1411023,-105.1407466,-105.1381077,-105.1448984,-105.1944745,-105.1983788;;40.1883725,40.1883725,40.1886033,40.1886031,40.193214,40.2032913,40.2034528,40.2032716
2919 17th Ave;;2301 22nd Ave;;3;;1.4;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1309049,-105.13143;;40.1883725,40.1883725,40.1886033,40.1885868,40.1994269,40.1994224
2919 17th Ave;;8925 Marathon Rd;;15;;8.1;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.150644,-105.149904,-105.150021,-105.1601925,-105.1594392,-105.1491205,-105.1480995,-105.1448356;;40.1883725,40.1883725,40.1886033,40.1886665,40.1451268,40.1433136,40.1236687,40.1169002,40.1016089,40.1016123,40.0981039,40.098968
2919 17th Ave;;2450 Airport Rd;;5;;1.4;;-105.1414988,-105.1411279,-105.1411023,-105.1407466,-105.1381077,-105.144899,-105.1463803,-105.1464105,-105.1474554,-105.1473291;;40.1883725,40.1883725,40.1886033,40.1886031,40.193214,40.2021337,40.2020343,40.2022705,40.2023268,40.2026703
2919 17th Ave;;225 E 8th Ave;;10;;4.0;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0883036,-105.0882999,-105.0870726;;40.1883725,40.1883725,40.1886033,40.1885583,40.1886003,40.1720435,40.1720411
2919 17th Ave;;823 Meeker St;;10;;4.0;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.0859016,-105.0859171;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1739766,40.17287580000001
2919 17th Ave;;2080 Main St;;7;;2.6;;-105.1414988,-105.1411279,-105.1411023,-105.1023072,-105.1024098,-105.1020604;;40.1883725,40.1883725,40.1886033,40.1885625,40.1954416,40.1953873
2919 17th Ave;;1630 Mount Evans Dr;;8;;3.1;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0850133,-105.0850004;;40.1883725,40.1883725,40.1886033,40.1885583,40.1886183,40.1872267
2919 17th Ave;;1297 Fall River Cir;;10;;4.3;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0741081,-105.0741666,-105.0705256,-105.0705478;;40.1883725,40.1883725,40.1886033,40.1885583,40.1887509,40.1814255,40.1814884,40.1813486
2919 17th Ave;;1850 S Hover St.;;10;;4.4;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1309207,-105.1302244,-105.1305342;;40.1883725,40.1883725,40.1886033,40.1885868,40.135341,40.1353324,40.1365863
2919 17th Ave;;916 S Main St;;12;;5.0;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1180436,-105.1029356,-105.102511,-105.1017305,-105.1017606,-105.10198;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.1518127,40.1523888,40.1479752,40.1479966,40.1481811,40.148193
2919 17th Ave;;550 Disc Drive;;7;;4.2;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.1545227,-105.1711842,-105.1711775;;40.1883725,40.1883725,40.1886033,40.1886665,40.15253670000001,40.1524307,40.1533332
2919 17th Ave;;1250 S. Hover St;;9;;3.4;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307998,-105.1290168,-105.1294801,-105.129308;;40.1883725,40.1883725,40.1886033,40.1885868,40.1503398,40.149671,40.1483847,40.1483821
2919 17th Ave;;1707 Main St;;5;;2.1;;-105.1414988,-105.1411279,-105.1411023,-105.102724,-105.1026711;;40.1883725,40.1883725,40.1886033,40.188565,40.1887598
2919 17th Ave;;512 4th Avenue;;9;;3.8;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.1012164,-105.1018606,-105.1018608;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1657411,40.1657437,40.1658724
2919 17th Ave;;659 20th Ave;;6;;2.4;;-105.1414988,-105.1411279,-105.1411023,-105.104656,-105.1047113,-105.1037369;;40.1883725,40.1883725,40.1886033,40.18857089999999,40.1938539,40.1938539
2919 17th Ave;;1108 Francis S;;9;;3.6;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.1011966,-105.1018628,-105.1018625;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1673806,40.1673955,40.1672069
2919 17th Ave;;2100 Main St;;7;;2.7;;-105.1414988,-105.1411279,-105.1411023,-105.1023072,-105.1024191,-105.101597,-105.1016003,-105.1020602;;40.1883725,40.1883725,40.1886033,40.1885625,40.1955932,40.19585259999999,40.1960863,40.1962191
2919 17th Ave;;420 Kimbark St;;9;;3.7;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.1012068;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1665384
2919 17th Ave;;9595 Nelson Rd;;7;;3.3;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1287152,-105.1288232;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.1523489,40.1537956
2919 17th Ave;;1030 Boston Ave St;;10;;4.0;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308108,-105.11213,-105.111897,-105.105774,-105.1057739,-105.1068549,-105.1069251,-105.1091401,-105.1090338;;40.1883725,40.1883725,40.1886033,40.1885868,40.166961,40.1654652,40.16323,40.161865,40.16134539999999,40.1601661,40.1578159,40.1579704,40.1581774
2919 17th Ave;;1240 Kimbark St;;7;;2.7;;-105.1414988,-105.1411279,-105.1411023,-105.1023072,-105.1023976,-105.1011329,-105.1011222;;40.1883725,40.1883725,40.1886033,40.1885625,40.1812696,40.1812627,40.1807303
2919 17th Ave;;717 5th Ave;;9;;3.4;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.110201,-105.110219,-105.1051694,-105.1051658,-105.1047348;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739536,40.1706795,40.1706754,40.1673771,40.1673733
2919 17th Ave;;10595 Butte Dr;;18;;10.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0552877,-104.9890146,-104.9896614,-104.9891684,-104.9892269;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.16036,40.1606519,40.15584,40.1558162,40.1554135
2919 17th Ave;;900 S Main St;;12;;5.0;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1180436,-105.1029356,-105.102511,-105.1009675,-105.1009578,-105.1017852;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.1518127,40.1523888,40.1479752,40.1482872,40.1486378,40.1486331
2919 17th Ave;;879 Neon Forest Circle;;12;;5.5;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308769,-105.1075307,-105.1075349,-105.1087932;;40.1883725,40.1883725,40.1886033,40.1885868,40.1379077,40.1379515,40.1368421,40.1360796
2919 17th Ave;;2122 Hackberry Circle;;5;;1.7;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1309246,-105.1226534,-105.1219625;;40.1883725,40.1883725,40.1886033,40.1885868,40.1958882,40.195877,40.1977532
2919 17th Ave;;1225 Ken Pratt Blvd;;9;;4.1;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1180436,-105.1110732;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.1518127,40.1523306
2919 17th Ave;;444 Sherman St;;7;;2.7;;-105.1414988,-105.1411279,-105.1411023,-105.1167759,-105.1165728,-105.115331,-105.1153319;;40.1883725,40.1883725,40.1886033,40.1885413,40.1690714,40.1690879,40.1690487
2919 17th Ave;;3699 Scheuvront Dr;;9;;3.6;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.1011966,-105.1018628,-105.1018625;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1673806,40.1673955,40.1672069
2919 17th Ave;;422 Overbrook Ln;;13;;6.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0553161,-105.0595366,-105.0595265;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.1654585,40.16544510000001,40.1661177
2919 17th Ave;;2010 W 9th Ave W;;9;;3.6;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.1011966,-105.1018628,-105.1018625;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1673806,40.1673955,40.1672069
2919 17th Ave;;11257 Canyon Crt;;17;;8.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0552877,-105.0272522,-105.0270977,-105.0278441,-105.0280758,-105.0277454;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.16036,40.1607966,40.16520269999999,40.16520149999999,40.1646729,40.1640349
2919 17th Ave;;1419 Red Mountain Dr;;12;;5.0;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0713264,-105.064823,-105.0652851;;40.1883725,40.1883725,40.1886033,40.1885583,40.1887789,40.1752989,40.1752986
2919 17th Ave;;2227 Sherman St;;6;;2.2;;-105.1414988,-105.1411279,-105.1411023,-105.1167759,-105.1167429,-105.1161061,-105.116078;;40.1883725,40.1883725,40.1886033,40.1885413,40.1995481,40.199537,40.1985463
2919 17th Ave;;1200 Autumn Ct;;9;;3.8;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0830829,-105.0830927,-105.0819254,-105.0819104;;40.1883725,40.1883725,40.1886033,40.1885583,40.1886416,40.18000130000001,40.1800107,40.1802742
2919 17th Ave;;2631 Denver Ave;;2;;0.3;;-105.1414988,-105.1408255,-105.1405942,-105.1405925,-105.1361708;;40.1883725,40.188261,40.1882662,40.1877885,40.18803399999999
2919 17th Ave;;15 E 4th Avenue;;10;;4.2;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1012555,-105.0931708,-105.093132,-105.0922581;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739245,40.1739404,40.1660169,40.1660158
2919 17th Ave;;1819 Sunlight Dr;;8;;3.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0883036,-105.0890299,-105.086796;;40.1883725,40.1883725,40.1886033,40.1885583,40.1886003,40.1933694,40.1923319
2919 17th Ave;;521 Gay St;;7;;3.1;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.110201,-105.1102155;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.1739536,40.1680848
2919 17th Ave;;1320 Monarch Ct;;11;;4.5;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0741081,-105.0741679,-105.0733213,-105.0697774,-105.069785;;40.1883725,40.1883725,40.1886033,40.1885583,40.1887509,40.1787067,40.1781577,40.1783162,40.178641
2919 17th Ave;;807 Sumner St;;6;;2.2;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1201181,-105.1201292;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.17400749999999,40.1725686
2919 17th Ave;;735 Elliott St;;11;;4.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0830829,-105.0830835,-105.080068;;40.1883725,40.1883725,40.1886033,40.1885583,40.1886416,40.173474,40.17183560000001
2919 17th Ave;;2114 Lincoln St;;7;;2.4;;-105.1414988,-105.1411279,-105.1411023,-105.1102198,-105.1103258,-105.1133379,-105.1133312;;40.1883725,40.1883725,40.1886033,40.188562,40.195675,40.1959895,40.1965861
2919 17th Ave;;10684 Forester Place;;19;;10.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0552877,-104.9890146,-104.9890285,-104.9867537,-104.9869142,-104.9858643;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.16036,40.1606519,40.1580172,40.15801560000001,40.1565377,40.1565181
2919 17th Ave;;2016 Mount Sneffels St;;8;;3.1;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0915377,-105.0913199,-105.09245;;40.1883725,40.1883725,40.1886033,40.1885583,40.1885776,40.1910605,40.19484300000001
2919 17th Ave;;10589 Durango Pl;;19;;10.4;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0552877,-104.9890146,-104.9896614,-104.9884634,-104.98856;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.16036,40.1606519,40.15584,40.1557687,40.1550538
2919 17th Ave;;726 Coffman St;;8;;3.2;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1308936,-105.1037908,-105.1038325;;40.1883725,40.1883725,40.1886033,40.1885868,40.1740248,40.17393690000001,40.1716925
2919 17th Ave;;390 High Point Dr;;13;;6.5;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0553161,-105.0607709,-105.0612845;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.1654585,40.1658854,40.1654659
2919 17th Ave;;28 University Circle;;2;;0.3;;-105.1414988,-105.1411279,-105.1411023,-105.1456846,-105.145702,-105.146247;;40.1883725,40.1883725,40.1886033,40.1886683,40.1880924,40.18809
2919 17th Ave;;1345 S Sumner St;;5;;1.7;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1309052,-105.1201954,-105.1202206;;40.1883725,40.1883725,40.1886033,40.1885868,40.1812916,40.1813091,40.1827883
2919 17th Ave;;7484 N 49th St;;18;;10.8;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.1545227,-105.2067694,-105.2068952,-105.2399574,-105.2399287;;40.1883725,40.1883725,40.1886033,40.1886665,40.15253670000001,40.1523848,40.1161532,40.1162119,40.1089032
2919 17th Ave;;225 E 8th Avellow;;10;;4.0;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0883036,-105.0882999,-105.0870726;;40.1883725,40.1883725,40.1886033,40.1885583,40.1886003,40.1720435,40.1720411
2919 17th Ave;;10135 N 75th St;;7;;4.1;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.1777631,-105.1783029;;40.1883725,40.1883725,40.1886033,40.1886665,40.1887113,40.15856309999999
2919 17th Ave;;3690 Oakwood Dr;;7;;3.6;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.1543822,-105.1528648,-105.150784;;40.1883725,40.1883725,40.1886033,40.1886665,40.15077309999999,40.1504166,40.1508884
2919 17th Ave;;2972 Dunes Ct;;3;;0.8;;-105.1414988,-105.1411279,-105.1411023,-105.1407466,-105.1381077,-105.1418824,-105.1413746,-105.1411487;;40.1883725,40.1883725,40.1886033,40.1886031,40.193214,40.1949683,40.1954072,40.1959789
2919 17th Ave;;1636 18th Ave;;4;;1.4;;-105.1414988,-105.1411279,-105.1411023,-105.1195049,-105.1187119,-105.1182469;;40.1883725,40.1883725,40.1886033,40.1885504,40.1914786,40.191278
2919 17th Ave;;2051 Sumac Str;;4;;1.4;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1309246,-105.1253444,-105.1247282;;40.1883725,40.1883725,40.1886033,40.1885868,40.1958882,40.1960907,40.1955509
2919 17th Ave;;10431 Durango Pl;;20;;10.7;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0552877,-104.9890146,-104.9896614,-104.9891684,-104.9859618,-104.9858304,-104.986691;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.16036,40.1606519,40.15584,40.1558162,40.15382899999999,40.1543514,40.15435410000001
2919 17th Ave;;1715 Iron Horse Dr;;14;;6.8;;-105.1414988,-105.1411279,-105.1411023,-105.1004864,-105.0552343,-105.0553153,-105.0585939,-105.0602284,-105.0602167,-105.0602492;;40.1883725,40.1883725,40.1886033,40.1885583,40.1876442,40.1610686,40.1603348,40.16011750000001,40.1591556,40.159156
2919 17th Ave;;1551 S Sunset St;;10;;4.4;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1214068,-105.121672,-105.1219526,-105.1219655;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.152368,40.1412258,40.1412277,40.1406185
2919 17th Ave;;389 Disc Dr;;8;;4.3;;-105.1414988,-105.1411279,-105.1411023,-105.1547326,-105.1545227,-105.1711842,-105.1711735,-105.1730059;;40.1883725,40.1883725,40.1886033,40.1886665,40.15253670000001,40.1524307,40.1539413,40.1538075
2919 17th Ave;;1500 Kansas Ave;;10;;4.1;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1214068,-105.121471,-105.1188415,-105.1188243,-105.1186692;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.152368,40.14734989999999,40.1473467,40.1479995,40.1479957
2919 17th Ave;;1079 S Hover;;9;;3.7;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1350538,-105.1331891,-105.1328889,-105.1329147;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.152421,40.147312,40.1472929,40.147592
2919 17th Ave;;1820 Industrial Cir;;10;;4.2;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.118424,-105.1225664,-105.1237115,-105.1237223,-105.1239819;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.1521893,40.1475349,40.1479909,40.1482157,40.1482185
2919 17th Ave;;1900 Pike Rd;;11;;4.6;;-105.1414988,-105.1411279,-105.1411023,-105.1309458,-105.1307472,-105.1214068,-105.1214777,-105.1236677,-105.1236677;;40.1883725,40.1883725,40.1886033,40.1885868,40.1524764,40.152368,40.1398301,40.1399257,40.1391964
2100 Main St;;630 S Peck Dr;;13;;6.4;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1023072,-105.1547326,-105.1545227,-105.1615519,-105.1615571,-105.1609551,-105.1609544,-105.1607101;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1885625,40.1886665,40.15253670000001,40.1525036,40.1513692,40.1513736,40.1509372,40.1509225
2100 Main St;;6604 Mccall Dr;;9;;5.7;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1024684,-105.1944745,-105.1983788;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.2032371,40.2034528,40.2032716
2100 Main St;;2301 22nd Ave;;5;;1.9;;-105.1020602,-105.1016003,-105.101597,-105.1308598,-105.1309049,-105.13143;;40.1962191,40.1960863,40.19585259999999,40.196083,40.1994269,40.1994224
2100 Main St;;8925 Marathon Rd;;18;;9.0;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1029144,-105.1414281,-105.1413262,-105.143153,-105.14316,-105.1448356;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.102356,40.101675,40.1002559,40.100235,40.0989779,40.098968
2100 Main St;;2450 Airport Rd;;7;;3.1;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1024684,-105.1448984,-105.144899,-105.1463803,-105.1464105,-105.1474554,-105.1473291;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.2032371,40.2032913,40.2021337,40.2020343,40.2022705,40.2023268,40.2026703
2100 Main St;;225 E 8th Ave;;7;;2.5;;-105.1020602,-105.1016003,-105.101597,-105.0976991,-105.0976287,-105.0883036,-105.0882999,-105.0870726;;40.1962191,40.1960863,40.19585259999999,40.1958227,40.1885672,40.1886003,40.1720435,40.1720411
2100 Main St;;823 Meeker St;;7;;2.6;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1025006,-105.1012555,-105.0859016,-105.0859171;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1739277,40.1739245,40.1739766,40.17287580000001
2100 Main St;;2080 Main St;;1;;0.1;;-105.1020602,-105.1016003,-105.1020604;;40.1962191,40.1960863,40.1953873
2100 Main St;;1630 Mount Evans Dr;;5;;1.5;;-105.1020602,-105.1016003,-105.101597,-105.0976991,-105.0976287,-105.0850133,-105.0850004;;40.1962191,40.1960863,40.19585259999999,40.1958227,40.1885672,40.1886183,40.1872267
2100 Main St;;1297 Fall River Cir;;7;;2.6;;-105.1020602,-105.1016003,-105.101597,-105.0876686,-105.0830829,-105.0741081,-105.0741666,-105.0705256,-105.0705478;;40.1962191,40.1960863,40.19585259999999,40.1958759,40.1886416,40.1887509,40.1814255,40.1814884,40.1813486
2100 Main St;;1850 S Hover St.;;14;;5.9;;-105.1020602,-105.1016003,-105.101597,-105.1308598,-105.1309207,-105.1302244,-105.1305342;;40.1962191,40.1960863,40.19585259999999,40.196083,40.135341,40.1353324,40.1365863
2100 Main St;;916 S Main St;;10;;3.5;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.102511,-105.1017305,-105.1017606,-105.10198;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1479752,40.1479966,40.1481811,40.148193
2100 Main St;;550 Disc Drive;;13;;6.8;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1023072,-105.1547326,-105.1545227,-105.1711842,-105.1711775;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1885625,40.1886665,40.15253670000001,40.1524307,40.1533332
2100 Main St;;1250 S. Hover St;;13;;5.0;;-105.1020602,-105.1016003,-105.101597,-105.1308598,-105.1307998,-105.1290168,-105.1294801,-105.129308;;40.1962191,40.1960863,40.19585259999999,40.196083,40.1503398,40.149671,40.1483847,40.1483821
2100 Main St;;1707 Main St;;2;;0.6;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1023186,-105.1026557,-105.1026711;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1892676,40.1892519,40.1887598
2100 Main St;;512 4th Avenue;;7;;2.3;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1025006,-105.1012555,-105.1012164,-105.1018606,-105.1018608;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1739277,40.1739245,40.1657411,40.1657437,40.1658724
2100 Main St;;659 20th Ave;;3;;0.3;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1023682,-105.1037369;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1938538,40.1938539
2100 Main St;;1108 Francis S;;7;;2.2;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1025006,-105.1012555,-105.1011966,-105.1018628,-105.1018625;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1739277,40.1739245,40.1673806,40.1673955,40.1672069
2100 Main St;;2919 17th Ave;;7;;2.7;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1023072,-105.1411023,-105.1411279,-105.1414988;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1885625,40.1886033,40.1883725,40.1883725
2100 Main St;;420 Kimbark St;;6;;2.2;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1025006,-105.1012555,-105.1012068;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1739277,40.1739245,40.1665384
2100 Main St;;9595 Nelson Rd;;11;;4.8;;-105.1020602,-105.1016003,-105.101597,-105.1308598,-105.1307472,-105.1287152,-105.1288232;;40.1962191,40.1960863,40.19585259999999,40.196083,40.1524764,40.1523489,40.1537956
2100 Main St;;1030 Boston Ave St;;9;;3.1;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1025381,-105.1091401,-105.1090338;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1578223,40.1579704,40.1581774
2100 Main St;;1240 Kimbark St;;4;;1.2;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1023976,-105.1011329,-105.1011222;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1812696,40.1812627,40.1807303
2100 Main St;;717 5th Ave;;7;;2.2;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.1025747,-105.1047348;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1673737,40.1673733
2100 Main St;;10595 Butte Dr;;15;;8.7;;-105.1020602,-105.1016003,-105.101597,-105.0876686,-105.0830829,-105.0552343,-105.0552877,-104.9890146,-104.9896614,-104.9891684,-104.9892269;;40.1962191,40.1960863,40.19585259999999,40.1958759,40.1886416,40.1876442,40.16036,40.1606519,40.15584,40.1558162,40.1554135
2100 Main St;;900 S Main St;;11;;3.6;;-105.1020602,-105.1016003,-105.101597,-105.1022562,-105.102511,-105.1009675,-105.1009578,-105.1017852;;40.1962191,40.1960863,40.19585259999999,40.1958474,40.1479752,40.1482872,40.1486378,40.1486331
